date,ticket type,ticket class,sales
2019-12-11,return,first,21
2019-12-12,return,first,23
2019-12-13,return,first,14
2019-12-14,return,first,10
2019-12-15,return,first,12
2019-12-16,return,first,19
2019-12-17,return,first,9
2019-12-18,return,first,19
2019-12-19,return,first,21
2019-12-20,return,first,17
2019-12-21,return,first,10
2019-12-22,return,first,13
2019-12-23,return,first,14
2019-12-24,return,first,7
2019-12-25,return,first,19
2019-12-26,return,first,13
2019-12-27,return,first,17
2019-12-28,return,first,4
2019-12-29,return,first,12
2019-12-30,return,first,15
2019-12-31,return,first,18
2020-01-01,return,first,21
2020-01-02,return,first,13
2020-01-03,return,first,12
2020-01-04,return,first,12
2020-01-05,return,first,12
2020-01-06,return,first,16
2020-01-07,return,first,12
2020-01-08,return,first,12
2020-01-09,return,first,16
2020-01-10,return,first,26
2020-01-11,return,first,7
2020-01-12,return,first,13
2020-01-13,return,first,9
2020-01-14,return,first,18
2020-01-15,return,first,13
2020-01-16,return,first,8
2020-01-17,return,first,13
2020-01-18,return,first,7
2020-01-19,return,first,17
2020-01-20,return,first,13
2020-01-21,return,first,12
2020-01-22,return,first,15
2020-01-23,return,first,23
2020-01-24,return,first,21
2020-01-25,return,first,15
2020-01-26,return,first,18
2020-01-27,return,first,14
2020-01-28,return,first,17
2020-01-29,return,first,16
2020-01-30,return,first,14
2020-01-31,return,first,14
2020-02-01,return,first,16
2020-02-02,return,first,16
2020-02-03,return,first,19
2020-02-04,return,first,9
2020-02-05,return,first,14
2020-02-06,return,first,14
2020-02-07,return,first,18
2020-02-08,return,first,12
2020-02-09,return,first,14
2020-02-10,return,first,16
2020-02-11,return,first,14
2020-02-12,return,first,15
2020-02-13,return,first,10
2020-02-14,return,first,23
2020-02-15,return,first,8
2020-02-16,return,first,19
2020-02-17,return,first,29
2020-02-18,return,first,17
2020-02-19,return,first,18
2020-02-20,return,first,18
2020-02-21,return,first,21
2020-02-22,return,first,16
2020-02-23,return,first,16
2020-02-24,return,first,10
2020-02-25,return,first,12
2020-02-26,return,first,9
2020-02-27,return,first,21
2020-02-28,return,first,12
2020-02-29,return,first,14
2020-03-01,return,first,16
2020-03-02,return,first,17
2020-03-03,return,first,20
2020-03-04,return,first,17
2020-03-05,return,first,17
2020-03-06,return,first,22
2020-03-07,return,first,17
2020-03-08,return,first,9
2020-03-09,return,first,18
2020-03-10,return,first,15
2020-03-11,return,first,22
2020-03-12,return,first,17
2020-03-13,return,first,23
2020-03-14,return,first,13
2020-03-15,return,first,11
2020-03-16,return,first,23
2020-03-17,return,first,19
2020-03-18,return,first,21
2020-03-19,return,first,25
2020-03-20,return,first,25
2020-03-21,return,first,22
2020-03-22,return,first,17
2020-03-23,return,first,19
2020-03-24,return,first,18
2020-03-25,return,first,27
2020-03-26,return,first,22
2020-03-27,return,first,28
2020-03-28,return,first,16
2020-03-29,return,first,22
2020-03-30,return,first,14
2020-03-31,return,first,17
2020-04-01,return,first,32
2020-04-02,return,first,24
2020-04-03,return,first,29
2020-04-04,return,first,18
2020-04-05,return,first,20
2020-04-06,return,first,25
2020-04-07,return,first,18
2020-04-08,return,first,23
2020-04-09,return,first,22
2020-04-10,return,first,36
2020-04-11,return,first,18
2020-04-12,return,first,30
2020-04-13,return,first,24
2020-04-14,return,first,22
2020-04-15,return,first,23
2020-04-16,return,first,22
2020-04-17,return,first,18
2020-04-18,return,first,23
2020-04-19,return,first,23
2020-04-20,return,first,18
2020-04-21,return,first,20
2020-04-22,return,first,22
2020-04-23,return,first,23
2020-04-24,return,first,26
2020-04-25,return,first,15
2020-04-26,return,first,20
2020-04-27,return,first,19
2020-04-28,return,first,21
2020-04-29,return,first,30
2020-04-30,return,first,30
2020-05-01,return,first,30
2020-05-02,return,first,18
2020-05-03,return,first,29
2020-05-04,return,first,24
2020-05-05,return,first,17
2020-05-06,return,first,23
2020-05-07,return,first,23
2020-05-08,return,first,26
2020-05-09,return,first,18
2020-05-10,return,first,29
2020-05-11,return,first,21
2020-05-12,return,first,19
2020-05-13,return,first,26
2020-05-14,return,first,30
2020-05-15,return,first,39
2020-05-16,return,first,13
2020-05-17,return,first,25
2020-05-18,return,first,33
2020-05-19,return,first,26
2020-05-20,return,first,28
2020-05-21,return,first,35
2020-05-22,return,first,32
2020-05-23,return,first,22
2020-05-24,return,first,26
2020-05-25,return,first,29
2020-05-26,return,first,17
2020-05-27,return,first,26
2020-05-28,return,first,33
2020-05-29,return,first,29
2020-05-30,return,first,18
2020-05-31,return,first,18
2020-06-01,return,first,24
2020-06-02,return,first,25
2020-06-03,return,first,38
2020-06-04,return,first,28
2020-06-05,return,first,35
2020-06-06,return,first,23
2020-06-07,return,first,22
2020-06-08,return,first,22
2020-06-09,return,first,24
2020-06-10,return,first,34
2020-06-11,return,first,31
2020-06-12,return,first,22
2020-06-13,return,first,22
2020-06-14,return,first,25
2020-06-15,return,first,22
2020-06-16,return,first,30
2020-06-17,return,first,22
2020-06-18,return,first,27
2020-06-19,return,first,28
2020-06-20,return,first,15
2020-06-21,return,first,25
2020-06-22,return,first,25
2020-06-23,return,first,23
2020-06-24,return,first,31
2020-06-25,return,first,31
2020-06-26,return,first,32
2020-06-27,return,first,26
2020-06-28,return,first,28
2020-06-29,return,first,25
2020-06-30,return,first,25
2020-07-01,return,first,42
2020-07-02,return,first,32
2020-07-03,return,first,35
2020-07-04,return,first,18
2020-07-05,return,first,31
2020-07-06,return,first,22
2020-07-07,return,first,33
2020-07-08,return,first,34
2020-07-09,return,first,35
2020-07-10,return,first,28
2020-07-11,return,first,18
2020-07-12,return,first,27
2020-07-13,return,first,30
2020-07-14,return,first,22
2020-07-15,return,first,33
2020-07-16,return,first,34
2020-07-17,return,first,37
2020-07-18,return,first,24
2020-07-19,return,first,25
2020-07-20,return,first,22
2020-07-21,return,first,34
2020-07-22,return,first,26
2020-07-23,return,first,34
2020-07-24,return,first,25
2020-07-25,return,first,21
2020-07-26,return,first,24
2020-07-27,return,first,28
2020-07-28,return,first,30
2020-07-29,return,first,30
2020-07-30,return,first,38
2020-07-31,return,first,31
2020-08-01,return,first,21
2020-08-02,return,first,22
2020-08-03,return,first,28
2020-08-04,return,first,34
2020-08-05,return,first,24
2020-08-06,return,first,20
2020-08-07,return,first,31
2020-08-08,return,first,11
2020-08-09,return,first,26
2020-08-10,return,first,21
2020-08-11,return,first,23
2020-08-12,return,first,16
2020-08-13,return,first,27
2020-08-14,return,first,36
2020-08-15,return,first,24
2020-08-16,return,first,15
2020-08-17,return,first,25
2020-08-18,return,first,26
2020-08-19,return,first,29
2020-08-20,return,first,30
2020-08-21,return,first,22
2020-08-22,return,first,15
2020-08-23,return,first,24
2020-08-24,return,first,32
2020-08-25,return,first,17
2020-08-26,return,first,25
2020-08-27,return,first,24
2020-08-28,return,first,34
2020-08-29,return,first,14
2020-08-30,return,first,14
2020-08-31,return,first,17
2020-09-01,return,first,18
2020-09-02,return,first,20
2020-09-03,return,first,31
2020-09-04,return,first,25
2020-09-05,return,first,32
2020-09-06,return,first,28
2020-09-07,return,first,18
2020-09-08,return,first,28
2020-09-09,return,first,26
2020-09-10,return,first,25
2020-09-11,return,first,24
2020-09-12,return,first,24
2020-09-13,return,first,24
2020-09-14,return,first,19
2020-09-15,return,first,20
2020-09-16,return,first,19
2020-09-17,return,first,19
2020-09-18,return,first,27
2020-09-19,return,first,19
2020-09-20,return,first,23
2020-09-21,return,first,25
2020-09-22,return,first,25
2020-09-23,return,first,24
2020-09-24,return,first,26
2020-09-25,return,first,27
2020-09-26,return,first,17
2020-09-27,return,first,18
2020-09-28,return,first,27
2020-09-29,return,first,28
2020-09-30,return,first,23
2020-10-01,return,first,25
2020-10-02,return,first,26
2020-10-03,return,first,20
2020-10-04,return,first,28
2020-10-05,return,first,17
2020-10-06,return,first,22
2020-10-07,return,first,19
2020-10-08,return,first,24
2020-10-09,return,first,29
2020-10-10,return,first,18
2020-10-11,return,first,18
2020-10-12,return,first,16
2020-10-13,return,first,16
2020-10-14,return,first,32
2020-10-15,return,first,32
2020-10-16,return,first,26
2020-10-17,return,first,20
2020-10-18,return,first,21
2020-10-19,return,first,20
2020-10-20,return,first,30
2020-10-21,return,first,25
2020-10-22,return,first,26
2020-10-23,return,first,21
2020-10-24,return,first,16
2020-10-25,return,first,13
2020-10-26,return,first,16
2020-10-27,return,first,25
2020-10-28,return,first,18
2020-10-29,return,first,23
2020-10-30,return,first,33
2020-10-31,return,first,24
2020-11-01,return,first,22
2020-11-02,return,first,23
2020-11-03,return,first,23
2020-11-04,return,first,22
2020-11-05,return,first,29
2020-11-06,return,first,18
2020-11-07,return,first,17
2020-11-08,return,first,19
2020-11-09,return,first,22
2020-11-10,return,first,18
2020-11-11,return,first,26
2020-11-12,return,first,26
2020-11-13,return,first,36
2020-11-14,return,first,17
2020-11-15,return,first,22
2020-11-16,return,first,20
2020-11-17,return,first,19
2020-11-18,return,first,21
2020-11-19,return,first,36
2020-11-20,return,first,22
2020-11-21,return,first,14
2020-11-22,return,first,18
2020-11-23,return,first,20
2020-11-24,return,first,18
2020-11-25,return,first,26
2020-11-26,return,first,20
2020-11-27,return,first,20
2020-11-28,return,first,22
2020-11-29,return,first,27
2020-11-30,return,first,19
2020-12-01,return,first,13
2020-12-02,return,first,11
2020-12-03,return,first,19
2020-12-04,return,first,24
2020-12-05,return,first,13
2020-12-06,return,first,10
2020-12-07,return,first,17
2020-12-08,return,first,15
2020-12-09,return,first,7
2020-12-10,return,first,12
2020-12-11,return,first,20
2020-12-12,return,first,12
2020-12-13,return,first,23
2020-12-14,return,first,12
2020-12-15,return,first,10
2020-12-16,return,first,15
2020-12-17,return,first,19
2020-12-18,return,first,22
2020-12-19,return,first,17
2020-12-20,return,first,18
2020-12-21,return,first,12
2020-12-22,return,first,20
2020-12-23,return,first,21
2020-12-24,return,first,13
2020-12-25,return,first,20
2020-12-26,return,first,16
2020-12-27,return,first,10
2020-12-28,return,first,16
2020-12-29,return,first,21
2020-12-30,return,first,24
2020-12-31,return,first,14
2021-01-01,return,first,19
2021-01-02,return,first,15
2021-01-03,return,first,10
2021-01-04,return,first,16
2021-01-05,return,first,14
2021-01-06,return,first,24
2021-01-07,return,first,14
2021-01-08,return,first,20
2021-01-09,return,first,18
2021-01-10,return,first,11
2021-01-11,return,first,14
2021-01-12,return,first,17
2021-01-13,return,first,7
2021-01-14,return,first,16
2021-01-15,return,first,29
2021-01-16,return,first,15
2021-01-17,return,first,14
2021-01-18,return,first,10
2021-01-19,return,first,16
2021-01-20,return,first,22
2021-01-21,return,first,13
2021-01-22,return,first,21
2021-01-23,return,first,9
2021-01-24,return,first,18
2021-01-25,return,first,14
2021-01-26,return,first,13
2021-01-27,return,first,10
2021-01-28,return,first,16
2021-01-29,return,first,24
2021-01-30,return,first,9
2021-01-31,return,first,17
2021-02-01,return,first,15
2021-02-02,return,first,17
2021-02-03,return,first,24
2021-02-04,return,first,25
2021-02-05,return,first,25
2021-02-06,return,first,16
2021-02-07,return,first,12
2021-02-08,return,first,20
2021-02-09,return,first,16
2021-02-10,return,first,16
2021-02-11,return,first,18
2021-02-12,return,first,19
2021-02-13,return,first,11
2021-02-14,return,first,15
2021-02-15,return,first,22
2021-02-16,return,first,11
2021-02-17,return,first,17
2021-02-18,return,first,22
2021-02-19,return,first,18
2021-02-20,return,first,5
2021-02-21,return,first,14
2021-02-22,return,first,12
2021-02-23,return,first,26
2021-02-24,return,first,15
2021-02-25,return,first,16
2021-02-26,return,first,28
2021-02-27,return,first,12
2021-02-28,return,first,20
2021-03-01,return,first,16
2021-03-02,return,first,23
2021-03-03,return,first,22
2021-03-04,return,first,13
2021-03-05,return,first,25
2021-03-06,return,first,11
2021-03-07,return,first,14
2021-03-08,return,first,17
2021-03-09,return,first,16
2021-03-10,return,first,18
2021-03-11,return,first,15
2021-03-12,return,first,21
2021-03-13,return,first,14
2021-03-14,return,first,24
2021-03-15,return,first,22
2021-03-16,return,first,23
2021-03-17,return,first,17
2021-03-18,return,first,20
2021-03-19,return,first,25
2021-03-20,return,first,14
2021-03-21,return,first,13
2021-03-22,return,first,23
2021-03-23,return,first,18
2021-03-24,return,first,19
2021-03-25,return,first,20
2021-03-26,return,first,17
2021-03-27,return,first,21
2021-03-28,return,first,13
2021-03-29,return,first,12
2021-03-30,return,first,22
2021-03-31,return,first,13
2021-04-01,return,first,26
2021-04-02,return,first,21
2021-04-03,return,first,17
2021-04-04,return,first,22
2021-04-05,return,first,21
2021-04-06,return,first,25
2021-04-07,return,first,25
2021-04-08,return,first,23
2021-04-09,return,first,20
2021-04-10,return,first,19
2021-04-11,return,first,21
2021-04-12,return,first,17
2021-04-13,return,first,25
2021-04-14,return,first,15
2021-04-15,return,first,20
2021-04-16,return,first,32
2021-04-17,return,first,13
2021-04-18,return,first,21
2021-04-19,return,first,19
2021-04-20,return,first,26
2021-04-21,return,first,27
2021-04-22,return,first,19
2021-04-23,return,first,22
2021-04-24,return,first,17
2021-04-25,return,first,26
2021-04-26,return,first,22
2021-04-27,return,first,26
2021-04-28,return,first,25
2021-04-29,return,first,32
2021-04-30,return,first,33
2021-05-01,return,first,15
2021-05-02,return,first,21
2021-05-03,return,first,29
2021-05-04,return,first,19
2021-05-05,return,first,28
2021-05-06,return,first,34
2021-05-07,return,first,31
2021-05-08,return,first,24
2021-05-09,return,first,32
2021-05-10,return,first,17
2021-05-11,return,first,18
2021-05-12,return,first,26
2021-05-13,return,first,25
2021-05-14,return,first,32
2021-05-15,return,first,17
2021-05-16,return,first,24
2021-05-17,return,first,16
2021-05-18,return,first,32
2021-05-19,return,first,35
2021-05-20,return,first,34
2021-05-21,return,first,25
2021-05-22,return,first,20
2021-05-23,return,first,15
2021-05-24,return,first,30
2021-05-25,return,first,22
2021-05-26,return,first,24
2021-05-27,return,first,35
2021-05-28,return,first,33
2021-05-29,return,first,23
2021-05-30,return,first,17
2021-05-31,return,first,20
2021-06-01,return,first,29
2021-06-02,return,first,25
2021-06-03,return,first,36
2021-06-04,return,first,27
2021-06-05,return,first,22
2021-06-06,return,first,22
2021-06-07,return,first,29
2021-06-08,return,first,26
2021-06-09,return,first,16
2021-06-10,return,first,41
2021-06-11,return,first,28
2021-06-12,return,first,23
2021-06-13,return,first,26
2021-06-14,return,first,32
2021-06-15,return,first,30
2021-06-16,return,first,26
2021-06-17,return,first,31
2021-06-18,return,first,38
2021-06-19,return,first,30
2021-06-20,return,first,22
2021-06-21,return,first,26
2021-06-22,return,first,24
2021-06-23,return,first,26
2021-06-24,return,first,30
2021-06-25,return,first,26
2021-06-26,return,first,21
2021-06-27,return,first,32
2021-06-28,return,first,50
2021-06-29,return,first,28
2021-06-30,return,first,28
2021-07-01,return,first,31
2021-07-02,return,first,38
2021-07-03,return,first,18
2021-07-04,return,first,23
2021-07-05,return,first,23
2021-07-06,return,first,31
2021-07-07,return,first,32
2021-07-08,return,first,27
2021-07-09,return,first,32
2021-07-10,return,first,16
2021-07-11,return,first,23
2021-07-12,return,first,29
2021-07-13,return,first,22
2021-07-14,return,first,38
2021-07-15,return,first,40
2021-07-16,return,first,36
2021-07-17,return,first,20
2021-07-18,return,first,26
2021-07-19,return,first,24
2021-07-20,return,first,37
2021-07-21,return,first,27
2021-07-22,return,first,35
2021-07-23,return,first,32
2021-07-24,return,first,27
2021-07-25,return,first,20
2021-07-26,return,first,28
2021-07-27,return,first,35
