date,ticket type,ticket class,sales
2015-12-11,return,first,21
2015-12-12,return,first,23
2015-12-13,return,first,14
2015-12-14,return,first,10
2015-12-15,return,first,12
2015-12-16,return,first,19
2015-12-17,return,first,9
2015-12-18,return,first,19
2015-12-19,return,first,21
2015-12-20,return,first,17
2015-12-21,return,first,10
2015-12-22,return,first,13
2015-12-23,return,first,14
2015-12-24,return,first,7
2015-12-25,return,first,19
2015-12-26,return,first,13
2015-12-27,return,first,17
2015-12-28,return,first,4
2015-12-29,return,first,12
2015-12-30,return,first,15
2015-12-31,return,first,18
2016-01-01,return,first,21
2016-01-02,return,first,13
2016-01-03,return,first,12
2016-01-04,return,first,12
2016-01-05,return,first,12
2016-01-06,return,first,16
2016-01-07,return,first,12
2016-01-08,return,first,12
2016-01-09,return,first,16
2016-01-10,return,first,26
2016-01-11,return,first,7
2016-01-12,return,first,13
2016-01-13,return,first,9
2016-01-14,return,first,18
2016-01-15,return,first,13
2016-01-16,return,first,8
2016-01-17,return,first,13
2016-01-18,return,first,7
2016-01-19,return,first,17
2016-01-20,return,first,13
2016-01-21,return,first,12
2016-01-22,return,first,15
2016-01-23,return,first,23
2016-01-24,return,first,21
2016-01-25,return,first,15
2016-01-26,return,first,18
2016-01-27,return,first,14
2016-01-28,return,first,17
2016-01-29,return,first,16
2016-01-30,return,first,14
2016-01-31,return,first,14
2016-02-01,return,first,16
2016-02-02,return,first,16
2016-02-03,return,first,19
2016-02-04,return,first,9
2016-02-05,return,first,14
2016-02-06,return,first,14
2016-02-07,return,first,18
2016-02-08,return,first,12
2016-02-09,return,first,14
2016-02-10,return,first,16
2016-02-11,return,first,14
2016-02-12,return,first,15
2016-02-13,return,first,10
2016-02-14,return,first,23
2016-02-15,return,first,8
2016-02-16,return,first,19
2016-02-17,return,first,29
2016-02-18,return,first,17
2016-02-19,return,first,18
2016-02-20,return,first,18
2016-02-21,return,first,21
2016-02-22,return,first,16
2016-02-23,return,first,16
2016-02-24,return,first,10
2016-02-25,return,first,12
2016-02-26,return,first,9
2016-02-27,return,first,21
2016-02-28,return,first,12
2016-02-29,return,first,14
2016-03-01,return,first,16
2016-03-02,return,first,17
2016-03-03,return,first,20
2016-03-04,return,first,17
2016-03-05,return,first,17
2016-03-06,return,first,22
2016-03-07,return,first,17
2016-03-08,return,first,9
2016-03-09,return,first,18
2016-03-10,return,first,15
2016-03-11,return,first,22
2016-03-12,return,first,17
2016-03-13,return,first,23
2016-03-14,return,first,13
2016-03-15,return,first,11
2016-03-16,return,first,23
2016-03-17,return,first,19
2016-03-18,return,first,21
2016-03-19,return,first,25
2016-03-20,return,first,25
2016-03-21,return,first,22
2016-03-22,return,first,17
2016-03-23,return,first,19
2016-03-24,return,first,18
2016-03-25,return,first,27
2016-03-26,return,first,22
2016-03-27,return,first,28
2016-03-28,return,first,16
2016-03-29,return,first,22
2016-03-30,return,first,14
2016-03-31,return,first,17
2016-04-01,return,first,32
2016-04-02,return,first,24
2016-04-03,return,first,29
2016-04-04,return,first,18
2016-04-05,return,first,20
2016-04-06,return,first,25
2016-04-07,return,first,18
2016-04-08,return,first,23
2016-04-09,return,first,22
2016-04-10,return,first,36
2016-04-11,return,first,18
2016-04-12,return,first,30
2016-04-13,return,first,24
2016-04-14,return,first,22
2016-04-15,return,first,23
2016-04-16,return,first,22
2016-04-17,return,first,18
2016-04-18,return,first,23
2016-04-19,return,first,23
2016-04-20,return,first,18
2016-04-21,return,first,20
2016-04-22,return,first,22
2016-04-23,return,first,23
2016-04-24,return,first,26
2016-04-25,return,first,15
2016-04-26,return,first,20
2016-04-27,return,first,19
2016-04-28,return,first,21
2016-04-29,return,first,30
2016-04-30,return,first,30
2016-05-01,return,first,30
2016-05-02,return,first,18
2016-05-03,return,first,29
2016-05-04,return,first,24
2016-05-05,return,first,17
2016-05-06,return,first,23
2016-05-07,return,first,23
2016-05-08,return,first,26
2016-05-09,return,first,18
2016-05-10,return,first,29
2016-05-11,return,first,21
2016-05-12,return,first,19
2016-05-13,return,first,26
2016-05-14,return,first,30
2016-05-15,return,first,39
2016-05-16,return,first,13
2016-05-17,return,first,25
2016-05-18,return,first,33
2016-05-19,return,first,26
2016-05-20,return,first,28
2016-05-21,return,first,35
2016-05-22,return,first,32
2016-05-23,return,first,22
2016-05-24,return,first,26
2016-05-25,return,first,29
2016-05-26,return,first,17
2016-05-27,return,first,26
2016-05-28,return,first,33
2016-05-29,return,first,29
2016-05-30,return,first,18
2016-05-31,return,first,18
2016-06-01,return,first,24
2016-06-02,return,first,25
2016-06-03,return,first,38
2016-06-04,return,first,28
2016-06-05,return,first,35
2016-06-06,return,first,23
2016-06-07,return,first,22
2016-06-08,return,first,22
2016-06-09,return,first,24
2016-06-10,return,first,34
2016-06-11,return,first,31
2016-06-12,return,first,22
2016-06-13,return,first,22
2016-06-14,return,first,25
2016-06-15,return,first,22
2016-06-16,return,first,30
2016-06-17,return,first,22
2016-06-18,return,first,27
2016-06-19,return,first,28
2016-06-20,return,first,15
2016-06-21,return,first,25
2016-06-22,return,first,25
2016-06-23,return,first,23
2016-06-24,return,first,31
2016-06-25,return,first,31
2016-06-26,return,first,32
2016-06-27,return,first,26
2016-06-28,return,first,28
2016-06-29,return,first,25
2016-06-30,return,first,25
2016-07-01,return,first,42
2016-07-02,return,first,32
2016-07-03,return,first,35
2016-07-04,return,first,18
2016-07-05,return,first,31
2016-07-06,return,first,22
2016-07-07,return,first,33
2016-07-08,return,first,34
2016-07-09,return,first,35
2016-07-10,return,first,28
2016-07-11,return,first,18
2016-07-12,return,first,27
2016-07-13,return,first,30
2016-07-14,return,first,22
2016-07-15,return,first,33
2016-07-16,return,first,34
2016-07-17,return,first,37
2016-07-18,return,first,24
2016-07-19,return,first,25
2016-07-20,return,first,22
2016-07-21,return,first,34
2016-07-22,return,first,26
2016-07-23,return,first,34
2016-07-24,return,first,25
2016-07-25,return,first,21
2016-07-26,return,first,24
2016-07-27,return,first,28
2016-07-28,return,first,30
2016-07-29,return,first,30
2016-07-30,return,first,38
2016-07-31,return,first,31
2016-08-01,return,first,21
2016-08-02,return,first,22
2016-08-03,return,first,28
2016-08-04,return,first,34
2016-08-05,return,first,24
2016-08-06,return,first,20
2016-08-07,return,first,31
2016-08-08,return,first,11
2016-08-09,return,first,26
2016-08-10,return,first,21
2016-08-11,return,first,23
2016-08-12,return,first,16
2016-08-13,return,first,27
2016-08-14,return,first,36
2016-08-15,return,first,24
2016-08-16,return,first,15
2016-08-17,return,first,25
2016-08-18,return,first,26
2016-08-19,return,first,29
2016-08-20,return,first,30
2016-08-21,return,first,22
2016-08-22,return,first,15
2016-08-23,return,first,24
2016-08-24,return,first,32
2016-08-25,return,first,17
2016-08-26,return,first,25
2016-08-27,return,first,24
2016-08-28,return,first,34
2016-08-29,return,first,14
2016-08-30,return,first,14
2016-08-31,return,first,17
2016-09-01,return,first,18
2016-09-02,return,first,20
2016-09-03,return,first,31
2016-09-04,return,first,25
2016-09-05,return,first,32
2016-09-06,return,first,28
2016-09-07,return,first,18
2016-09-08,return,first,28
2016-09-09,return,first,26
2016-09-10,return,first,25
2016-09-11,return,first,24
2016-09-12,return,first,24
2016-09-13,return,first,24
2016-09-14,return,first,19
2016-09-15,return,first,20
2016-09-16,return,first,19
2016-09-17,return,first,19
2016-09-18,return,first,27
2016-09-19,return,first,19
2016-09-20,return,first,23
2016-09-21,return,first,25
2016-09-22,return,first,25
2016-09-23,return,first,24
2016-09-24,return,first,26
2016-09-25,return,first,27
2016-09-26,return,first,17
2016-09-27,return,first,18
2016-09-28,return,first,27
2016-09-29,return,first,28
2016-09-30,return,first,23
2016-10-01,return,first,25
2016-10-02,return,first,26
2016-10-03,return,first,20
2016-10-04,return,first,28
2016-10-05,return,first,17
2016-10-06,return,first,22
2016-10-07,return,first,19
2016-10-08,return,first,24
2016-10-09,return,first,29
2016-10-10,return,first,18
2016-10-11,return,first,18
2016-10-12,return,first,16
2016-10-13,return,first,16
2016-10-14,return,first,32
2016-10-15,return,first,32
2016-10-16,return,first,26
2016-10-17,return,first,20
2016-10-18,return,first,21
2016-10-19,return,first,20
2016-10-20,return,first,30
2016-10-21,return,first,25
2016-10-22,return,first,26
2016-10-23,return,first,21
2016-10-24,return,first,16
2016-10-25,return,first,13
2016-10-26,return,first,16
2016-10-27,return,first,25
2016-10-28,return,first,18
2016-10-29,return,first,23
2016-10-30,return,first,33
2016-10-31,return,first,24
2016-11-01,return,first,22
2016-11-02,return,first,23
2016-11-03,return,first,23
2016-11-04,return,first,22
2016-11-05,return,first,29
2016-11-06,return,first,18
2016-11-07,return,first,17
2016-11-08,return,first,19
2016-11-09,return,first,22
2016-11-10,return,first,18
2016-11-11,return,first,26
2016-11-12,return,first,26
2016-11-13,return,first,36
2016-11-14,return,first,17
2016-11-15,return,first,22
2016-11-16,return,first,20
2016-11-17,return,first,19
2016-11-18,return,first,21
2016-11-19,return,first,36
2016-11-20,return,first,22
2016-11-21,return,first,14
2016-11-22,return,first,18
2016-11-23,return,first,20
2016-11-24,return,first,18
2016-11-25,return,first,26
2016-11-26,return,first,20
2016-11-27,return,first,20
2016-11-28,return,first,22
2016-11-29,return,first,27
2016-11-30,return,first,19
2016-12-01,return,first,13
2016-12-02,return,first,11
2016-12-03,return,first,19
2016-12-04,return,first,24
2016-12-05,return,first,13
2016-12-06,return,first,10
2016-12-07,return,first,17
2016-12-08,return,first,15
2016-12-09,return,first,7
2016-12-10,return,first,12
2016-12-11,return,first,20
2016-12-12,return,first,12
2016-12-13,return,first,23
2016-12-14,return,first,12
2016-12-15,return,first,10
2016-12-16,return,first,15
2016-12-17,return,first,19
2016-12-18,return,first,22
2016-12-19,return,first,17
2016-12-20,return,first,18
2016-12-21,return,first,12
2016-12-22,return,first,20
2016-12-23,return,first,21
2016-12-24,return,first,13
2016-12-25,return,first,20
2016-12-26,return,first,16
2016-12-27,return,first,10
2016-12-28,return,first,16
2016-12-29,return,first,21
2016-12-30,return,first,24
2016-12-31,return,first,14
2017-01-01,return,first,19
2017-01-02,return,first,15
2017-01-03,return,first,10
2017-01-04,return,first,16
2017-01-05,return,first,14
2017-01-06,return,first,24
2017-01-07,return,first,14
2017-01-08,return,first,20
2017-01-09,return,first,18
2017-01-10,return,first,11
2017-01-11,return,first,14
2017-01-12,return,first,17
2017-01-13,return,first,7
2017-01-14,return,first,16
2017-01-15,return,first,29
2017-01-16,return,first,15
2017-01-17,return,first,14
2017-01-18,return,first,10
2017-01-19,return,first,16
2017-01-20,return,first,22
2017-01-21,return,first,13
2017-01-22,return,first,21
2017-01-23,return,first,9
2017-01-24,return,first,18
2017-01-25,return,first,14
2017-01-26,return,first,13
2017-01-27,return,first,10
2017-01-28,return,first,16
2017-01-29,return,first,24
2017-01-30,return,first,9
2017-01-31,return,first,17
2017-02-01,return,first,15
2017-02-02,return,first,17
2017-02-03,return,first,24
2017-02-04,return,first,25
2017-02-05,return,first,25
2017-02-06,return,first,16
2017-02-07,return,first,12
2017-02-08,return,first,20
2017-02-09,return,first,16
2017-02-10,return,first,16
2017-02-11,return,first,18
2017-02-12,return,first,19
2017-02-13,return,first,11
2017-02-14,return,first,15
2017-02-15,return,first,22
2017-02-16,return,first,11
2017-02-17,return,first,17
2017-02-18,return,first,22
2017-02-19,return,first,18
2017-02-20,return,first,5
2017-02-21,return,first,14
2017-02-22,return,first,12
2017-02-23,return,first,26
2017-02-24,return,first,15
2017-02-25,return,first,16
2017-02-26,return,first,28
2017-02-27,return,first,12
2017-02-28,return,first,20
2017-03-01,return,first,16
2017-03-02,return,first,23
2017-03-03,return,first,22
2017-03-04,return,first,13
2017-03-05,return,first,25
2017-03-06,return,first,11
2017-03-07,return,first,14
2017-03-08,return,first,17
2017-03-09,return,first,16
2017-03-10,return,first,18
2017-03-11,return,first,15
2017-03-12,return,first,21
2017-03-13,return,first,14
2017-03-14,return,first,24
2017-03-15,return,first,22
2017-03-16,return,first,23
2017-03-17,return,first,17
2017-03-18,return,first,20
2017-03-19,return,first,25
2017-03-20,return,first,14
2017-03-21,return,first,13
2017-03-22,return,first,23
2017-03-23,return,first,18
2017-03-24,return,first,19
2017-03-25,return,first,20
2017-03-26,return,first,17
2017-03-27,return,first,21
2017-03-28,return,first,13
2017-03-29,return,first,12
2017-03-30,return,first,22
2017-03-31,return,first,13
2017-04-01,return,first,26
2017-04-02,return,first,21
2017-04-03,return,first,17
2017-04-04,return,first,22
2017-04-05,return,first,21
2017-04-06,return,first,25
2017-04-07,return,first,25
2017-04-08,return,first,23
2017-04-09,return,first,20
2017-04-10,return,first,19
2017-04-11,return,first,21
2017-04-12,return,first,17
2017-04-13,return,first,25
2017-04-14,return,first,15
2017-04-15,return,first,20
2017-04-16,return,first,32
2017-04-17,return,first,13
2017-04-18,return,first,21
2017-04-19,return,first,19
2017-04-20,return,first,26
2017-04-21,return,first,27
2017-04-22,return,first,19
2017-04-23,return,first,22
2017-04-24,return,first,17
2017-04-25,return,first,26
2017-04-26,return,first,22
2017-04-27,return,first,26
2017-04-28,return,first,25
2017-04-29,return,first,32
2017-04-30,return,first,33
2017-05-01,return,first,15
2017-05-02,return,first,21
2017-05-03,return,first,29
2017-05-04,return,first,19
2017-05-05,return,first,28
2017-05-06,return,first,34
2017-05-07,return,first,31
2017-05-08,return,first,24
2017-05-09,return,first,32
2017-05-10,return,first,17
2017-05-11,return,first,18
2017-05-12,return,first,26
2017-05-13,return,first,25
2017-05-14,return,first,32
2017-05-15,return,first,17
2017-05-16,return,first,24
2017-05-17,return,first,16
2017-05-18,return,first,32
2017-05-19,return,first,35
2017-05-20,return,first,34
2017-05-21,return,first,25
2017-05-22,return,first,20
2017-05-23,return,first,15
2017-05-24,return,first,30
2017-05-25,return,first,22
2017-05-26,return,first,24
2017-05-27,return,first,35
2017-05-28,return,first,33
2017-05-29,return,first,23
2017-05-30,return,first,17
2017-05-31,return,first,20
2017-06-01,return,first,29
2017-06-02,return,first,25
2017-06-03,return,first,36
2017-06-04,return,first,27
2017-06-05,return,first,22
2017-06-06,return,first,22
2017-06-07,return,first,29
2017-06-08,return,first,26
2017-06-09,return,first,16
2017-06-10,return,first,41
2017-06-11,return,first,28
2017-06-12,return,first,23
2017-06-13,return,first,26
2017-06-14,return,first,32
2017-06-15,return,first,30
2017-06-16,return,first,26
2017-06-17,return,first,31
2017-06-18,return,first,38
2017-06-19,return,first,30
2017-06-20,return,first,22
2017-06-21,return,first,26
2017-06-22,return,first,24
2017-06-23,return,first,26
2017-06-24,return,first,30
2017-06-25,return,first,26
2017-06-26,return,first,21
2017-06-27,return,first,32
2017-06-28,return,first,50
2017-06-29,return,first,28
2017-06-30,return,first,28
2017-07-01,return,first,31
2017-07-02,return,first,38
2017-07-03,return,first,18
2017-07-04,return,first,23
2017-07-05,return,first,23
2017-07-06,return,first,31
2017-07-07,return,first,32
2017-07-08,return,first,27
2017-07-09,return,first,32
2017-07-10,return,first,16
2017-07-11,return,first,23
2017-07-12,return,first,29
2017-07-13,return,first,22
2017-07-14,return,first,38
2017-07-15,return,first,40
2017-07-16,return,first,36
2017-07-17,return,first,20
2017-07-18,return,first,26
2017-07-19,return,first,24
2017-07-20,return,first,37
2017-07-21,return,first,27
2017-07-22,return,first,35
2017-07-23,return,first,32
2017-07-24,return,first,27
2017-07-25,return,first,20
2017-07-26,return,first,28
2017-07-27,return,first,35
